E1A13|Who must be in physical control of the station apparatus of an amateur station aboard any vessel or craft that is documented or registered in the United States?|A||97.5|Any person holding an FCC issued amateur license or who is authorized for alien reciprocal operation|Only a person named in an amateur station license grant|Any person named in an amateur station license grant or a person holding an unrestricted Radiotelephone Operator Permit|Only a person with an FCC Marine Radio license grant
E1A14|Except in some parts of Alaska, what is the maximum power permitted on the 630 meter band?|D||97.313(l)|1 watt EIRP|50 watts PEP|100 watts PEP|5 watts EIRP
E1B01|Which of the following constitutes a spurious emission?|D||97.3|Any transmitted signal that unintentionally interferes with another licensed radio station|An amateur station transmission made without the proper call sign identification|A signal transmitted to prevent its detection by any station other than the intended recipient|An emission outside the signal's necessary bandwidth that can be reduced or eliminated without affecting the information transmitted
E1B02|Which of the following is an acceptable bandwidth for Digital Radio Mondiale (DRM) based voice or SSTV digital transmissions made on the HF amateur bands?|B||97.307(f)(2)|10 kHz|3 kHz|20 kHz|15 kHz
E1B03|Within what distance must an amateur station protect an FCC monitoring facility from harmful interference?|A||97.13|1 mile|30 miles|3 miles|10 miles
E1B04|What must be done before placing an amateur station within an officially designated wilderness area or wildlife preserve, or an area listed in the National Register of Historic Places?|C||97.13, 1.1305-1.1319|A form FSD-15 must be submitted to the Department of the Interior|A letter of intent must be filed with the Environmental Protection Agency|An Environmental Assessment must be submitted to the FCC|A proposal must be submitted to the National Park Service
E1B05|What is the National Radio Quiet Zone?|A||97.3|An area surrounding the National Radio Astronomy Observatory|An area in Florida surrounding Cape Canaveral|An area in New Mexico surrounding the White Sands Test Area|An area in Puerto Rico surrounding the Arecibo Radio Telescope
E1B06|Which of the following additional rules apply if you are installing an amateur station antenna at a site at or near a public use airport?|A||97.15|You may have to notify the Federal Aviation Administration and register it with the FCC as required by Part 17 of the FCC rules|You must obtain a construction permit from the airport zoning authority|You must file an Environmental Impact Statement with the EPA before construction begins|You must submit engineering drawings to the FAA
E1B07|To what type of regulations does PRB-1 apply?|A||97.15|State and local zoning|Homeowners associations|FAA tower height limits|Use of wireless devices in vehicles
E1B08|What limitations may the FCC place on an amateur station if its signal causes interference to domestic broadcast reception, assuming that the receivers involved are of good engineering design?|D||97.121|The amateur station must cease operation|The amateur station must cease operation on all frequencies below 30 MHz|The amateur station must cease operation on all frequencies above 30 MHz|The amateur station must avoid transmitting during certain hours on frequencies that cause the interference
E1B09|Which amateur stations may be operated under RACES rules?|D||97.407|Any FCC-licensed amateur station except a Technician Class|Any FCC-licensed amateur station participating in the Military Auxiliary Radio System (MARS)|Only those club stations licensed to Amateur Extra Class operators|Any FCC-licensed amateur station certified by the responsible civil defense organization for the area served
E1B10|What frequencies are authorized to an amateur station operating under RACES rules?|C||97.407|Military Auxiliary Radio System (MARS) channels|Specific local government channels|All amateur service frequencies authorized to the control operator|Specific segments in the amateur service MF, HF, VHF and UHF bands
E1B11|What does PRB-1 require of regulations affecting amateur radio?|D||97.15|No limitations may be placed on antenna size or placement|Amateur radio operations must be permitted in any private residence|Use of wireless devices in a vehicle is exempt from regulation|Reasonable accommodations of amateur radio must be made
E1B12|What must the control operator of a repeater operating in the 70 cm band do if a radiolocation system experiences interference from that repeater?|A||97.303(b)|Cease operation or make changes to the repeater to mitigate the interference|File an FAA NOTAM (Notice to Airmen) with the repeater system's ERP, call sign, and six-character grid locator|Reduce the repeater antenna HAAT (Height Above Average Terrain)|All these choices are correct
E1C01|What is the maximum bandwidth for a data emission on 60 meters?|A||97.303|2.8 kHz|1.5 kHz|60 Hz|170 Hz
E1C02|Which of the following types of communications may be transmitted to amateur stations in foreign countries?|D||97.117|All these choices are correct|Business-related messages for non-profit organizations|Messages intended for users of the maritime satellite service|Communications incidental to the purpose of the amateur service and remarks of a personal nature
E1C03|How do the control operator responsibilities of a station under automatic control differ from one under local control?|A||97.109(d)|Under automatic control the control operator is not required to be present at the control point|Under automatic control there is no control operator|Under local control there is no control operator|Under local control a control operator is not required to be present at a control point
E1C04|What is meant by IARP?|D|||An indication of increased antenna reflected power|The internal amateur radio practices policy of the FCC|A forecast of intermittent aurora radio propagation|An international amateur radio permit that allows U.S. amateurs to operate in certain countries of the Americas
E1C05|When may an automatically controlled station originate third party communications?|B||97.221(c)(1), 97.115(c)|Only when transmitting RTTY or data emissions|Never|When agreed upon by the sending or receiving station|When approved by the National Telecommunication and Information Administration
E1C06|Which of the following is required in order to operate in accordance with CEPT rules in foreign countries where permitted?|C|||You must identify in the official language of the country in which you are operating|The U.S. embassy must approve of your operation|You must bring a copy of FCC Public Notice DA 16-1048|You must append "/CEPT" to your call sign
E1C07|At what level below a signal's mean power level is its bandwidth determined according to FCC rules?|A||97.3(a)(8)|26 dB|6 dB|23 dB|3 dB
E1C08|What is the maximum permissible duration of a remotely controlled station's transmissions if its control link malfunctions?|A||97.213|3 minutes|10 minutes|5 minutes|30 seconds
E1C09|What is the highest modulation index permitted at the highest modulation frequency for angle modulation below 29.0 MHz?|D||97.307|3.0|0.5|2.0|1.0
E1C10|What is the permitted mean power of any spurious emission relative to the mean power of the fundamental emission from a station transmitter or external RF amplifier installed after January 1, 2003 and transmitting on a frequency below 30 MHz?|A||97.307|At least 43 dB below|At least 53 dB below|At least 73 dB below|At least 63 dB below
E1C11|Which of the following operating arrangements allows an FCC-licensed U.S. citizen to operate in many European countries, and alien amateurs from many European countries to operate in the U.S.?|D||97.5|All these choices are correct|IARP agreement|ITU reciprocal license|CEPT agreement
E1C12|On what portion of the 630 meter band are phone emissions permitted?|D||97.305(c)|Only the top 3 kHz|None|Only the bottom 3 kHz|The entire band
E1C13|What notifications must be given before transmitting on the 630 meter or 2200 meter bands?|D||97.303(g)|An environmental impact statement must be filed with the Department of the Interior|A special endorsement must be requested from the FCC|Operators must inform the FAA of their intent to operate, giving their call sign and distance to the nearest runway|Operators must inform the Utilities Telecom Council of their call sign and coordinates of the station
E1C14|How long must an operator wait after filing a notification with the Utilities Telecom Commission before operating on the 2200 meter or 630 meter band?|B||97.303(g)|Operators must not operate until approval is received|Operators may operate after 30 days, providing they have not been told that their station is within 1 km of PLC systems using those frequencies|Operators may not operate until a test signal has been transmitted in coordination with the local power company|Operations may commence immediately, and may continue unless interference is reported by the UTC
E1D01|What is the definition of telemetry?|C||97.3|One-way transmission that initiates, modifies, or terminates the functions of a device at a distance|Two-way transmissions in excess of 1000 feet|One-way transmission of measurements at a distance from the measuring instrument|Two-way transmissions of data
E1D02|Which of the following may transmit special codes intended to obscure the meaning of messages?|A||97.211(b)|Telecommand signals from a space telecommand station|Data containing personal information|Auxiliary relay links carrying repeater audio|Binary control characters
E1D03|What is a space telecommand station?|C||97.3(a)(45)|An amateur station located in a satellite or a balloon more than 50 kilometers above the surface of the earth|An amateur station that receives telemetry from a satellite or balloon more than 50 kilometers above the surface of the earth|An amateur station that transmits communications to initiate, modify or terminate functions of a space station|An amateur station located on the surface of the Earth for communication with other Earth stations by means of Earth satellites
E1D04|Which of the following is required in the identification transmissions from a balloon-borne telemetry station?|A||97.119(a)|Call sign|The output power of the balloon transmitter|All these choices are correct|The station's six-character Maidenhead grid locator
E1D05|What must be posted at the station location of a station being operated by telecommand on or within 50 km of the earth's surface?|B||97.213(d)|A label with the name, address, and telephone number of the station licensee|All these choices are correct|A photocopy of the station license|A label with the name, address, and telephone number of the control operator
E1D06|What is the maximum permitted transmitter output power when operating a model craft by telecommand?|C||97.215(c)|5 watts|100 watts|1 watt|2 watts
E1D07|Which HF amateur bands have frequencies authorized for space stations?|B||97.207|All HF bands|Only the 40, 20, 17, 15, 12, and 10 meter bands|Only the 40, 20, 17, 15, and 10 meter bands|Only the 40, 30, 20, 15, 12, and 10 meter bands
E1D08|Which VHF amateur bands have frequencies authorized for space stations?|B||97.207|6 meters and 2 meters|2 meters|2 meters and 1.25 meters|6 meters, 2 meters, and 1.25 meters
E1D09|Which UHF amateur bands have frequencies authorized for space stations?|A||97.207|70 cm and 13 cm|70 cm only|70 cm and 33 cm|33 cm and 13 cm
E1D10|Which amateur stations are eligible to be telecommand stations of space stations (subject to the privileges of the class of operator license held by the control operator of the station)?|A||97.211|Any amateur station so designated by the space station licensee|Any amateur station so designated by the ITU|All these choices are correct|Any amateur station designated by NASA
E1D11|Which amateur stations are eligible to operate as Earth stations?|C||97.209|Any amateur station whose licensee has filed a pre-space notification with the FCC's International Bureau|Only those of General, Advanced or Amateur Extra Class operators|Any amateur station, subject to the privileges of the class of operator license held by the control operator|Only those of Amateur Extra Class operators
E1D12|Which of the following amateur stations may transmit one-way communications?|A||97.207(e), 97.203(g)|A space station, beacon station, or telecommand station|All these choices are correct|A local repeater or linked repeater station|A message forwarding station or automatically controlled digital station
E1E01|For which types of out-of-pocket expenses do the Part 97 rules state that VEs and VECs may be reimbursed?|C||97.527|Teaching an amateur operator license examination preparation course|Providing amateur operator license examination preparation training materials|Preparing, processing, administering, and coordinating an examination for an amateur radio operator license|No expenses are authorized for reimbursement
E1E02|Who does Part 97 task with maintaining the pools of questions for all U.S. amateur license examinations?|C||97.523|The ARRL|The VEs|The VECs|The FCC
E1E03|What is a Volunteer Examiner Coordinator?|C||97.521|A person who has volunteered to administer amateur operator license examinations|A person who has volunteered to prepare amateur operator license examinations|An organization that has entered into an agreement with the FCC to coordinate, prepare, and administer amateur operator license examinations|The person who has entered into an agreement with the FCC to be the VE session manager
E1E04|Which of the following best describes the Volunteer Examiner accreditation process?|C||97.509, 97.525|Each General, Advanced and Amateur Extra Class operator is automatically accredited as a VE when the license is granted|The amateur operator applying must pass a VE examination administered by the FCC Enforcement Bureau|The procedure by which a VEC confirms that the VE applicant meets FCC requirements to serve as an examiner|The prospective VE obtains accreditation from the FCC
E1E05|What is the minimum passing score on all amateur operator license examinations?|B||97.503|Minimum passing score of 70%|Minimum passing score of 74%|Minimum passing score of 80%|Minimum passing score of 77%
E1E06|Who is responsible for the proper conduct and necessary supervision during an amateur operator license examination session?|C||97.509|The FCC|The VEC coordinating the session|Each administering VE|The VE session manager
E1E07|What should a VE do if a candidate fails to comply with the examiner's instructions during an amateur operator license examination?|C||97.509|Allow the candidate to complete the examination, but invalidate the results|Warn the candidate that continued failure to comply will result in termination of the examination|Immediately terminate the candidate's examination|Immediately terminate everyone's examination and close the session
E1E08|To which of the following examinees may a VE not administer an examination?|D||97.509|Employees of the VE|Friends of the VE|All these choices are correct|Relatives of the VE as listed in the FCC rules
E1E09|What may be the penalty for a VE who fraudulently administers or certifies an examination?|A||97.509|Revocation of the VE's amateur station license grant and the suspension of the VE's amateur operator license grant|All these choices are correct|A sentence of up to one year in prison|A fine of up to $1000 per occurrence
E1E10|What must the administering VEs do after the administration of a successful examination for an amateur operator license?|B||97.509(h)|They must collect and submit the documents to the coordinating VEC for grading|They must submit the application document to the coordinating VEC according to the coordinating VEC instructions|They must collect and send the documents to the NCVEC for grading|They must collect and send the documents to the FCC according to instructions
E1E11|What must the VE team do if an examinee scores a passing grade on all examination elements needed for an upgrade or new license?|A||97.509(m)|Three VEs must certify that the examinee is qualified for the license grant and that they have complied with the administering VE requirements|All these choices are correct|Photocopy all examination documents and forward them to the FCC for processing|Issue the examinee the new or upgrade license
E1E12|What must the VE team do with the application form if the examinee does not pass the exam?|B||97.509(j)|Destroy the application form|Return the application document to the examinee|Maintain the application form with the VEC's records|Send the application form to the FCC and inform the FCC of the grade
E1F01|On what frequencies are spread spectrum transmissions permitted?|A||97.305|Only on amateur frequencies above 222 MHz|Only on amateur frequencies above 50 MHz|Only on amateur frequencies above 144 MHz|Only on amateur frequencies above 420 MHz
E1F02|What privileges are authorized in the U.S. to persons holding an amateur service license granted by the government of Canada?|B||97.107|All privileges of the Amateur Extra Class license|The operating terms and conditions of the Canadian amateur service license, not to exceed U.S. Amateur Extra Class license privileges|None, they must obtain a U.S. license|Full privileges, up to and including those of the Amateur Extra Class license, on the 80, 40, 20, 15, and 10 meter bands
E1F03|Under what circumstances may a dealer sell an external RF power amplifier capable of operation below 144 MHz if it has not been granted FCC certification?|B||97.315|It was imported from a manufacturer in a country that does not require certification of RF power amplifiers|It was purchased in used condition from an amateur operator and is sold to another amateur operator for use at that operator's station|It was imported from a manufacturer in another country and was certificated by that country's government|The equipment dealer assembled it from a kit
E1F04|Which of the following geographic descriptions approximately describes "Line A"?|C||97.3|A line roughly parallel to and east of the U.S. Pacific coastline|A line roughly parallel to and north of the border between the U.S. and Mexico|A line roughly parallel to and south of the border between the U.S. and Canada|A line roughly parallel to and west of the U.S. Atlantic coastline
E1F05|Amateur stations may not transmit in which of the following frequency segments if they are located in the contiguous 48 states and north of Line A?|A||97.303|420 MHz - 430 MHz|440 MHz - 450 MHz|222 MHz - 223 MHz|53 MHz - 54 MHz
E1F06|Under what circumstances might the FCC issue a Special Temporary Authority (STA) to an amateur station?|D||1.931|To provide additional spectrum for personal use|To allow regular operation on Land Mobile channels|To provide temporary operation while awaiting normal licensing|To provide for experimental amateur communications
E1F07|When may an amateur station send a message to a business?|C||97.113|When the control operator is employed by the FCC or another government agency|When transmitting international third-party communications|When neither the amateur nor his or her employer has a pecuniary interest in the communications|When the total money involved does not exceed $25
E1F08|Which of the following types of amateur station communications are prohibited?|B||97.113(c)|Communications that have religious content|Communications transmitted for hire or material compensation, except as otherwise provided in the rules|Communications that have political content, except as allowed by the Fairness Doctrine|Communications in a language other than English
E1F09|Which of the following conditions apply when transmitting spread spectrum emissions?|A||97.311|All these choices are correct|The transmission must not be used to obscure the meaning of any communication|The transmitting station must be in an area regulated by the FCC or in a country that permits SS emissions|A station transmitting SS emission must not cause harmful interference to other stations employing other authorized emissions
E1F10|Who may be the control operator of an auxiliary station?|C||97.201|Only General, Advanced or Amateur Extra Class operators|Any licensed amateur operator|Only Technician, General, Advanced or Amateur Extra Class operators|Only Amateur Extra Class operators
E1F11|Which of the following best describes one of the standards that must be met by an external RF power amplifier if it is to qualify for a grant of FCC certification?|B||97.317|It must be capable of external RF switching between its input and output networks|It must satisfy the FCC's spurious emission standards when operated at the lesser of 1500 watts or its full output power|It must produce full legal output when driven by not more than 5 watts of mean RF input power|It must exhibit a gain of 0 dB or less over its full output range
E2A01|What is the direction of an ascending pass for an amateur satellite?|B|||From north to south|From south to north|From west to east|From east to west
E2A02|Which of the following occurs when a satellite is using an inverted linear transponder?|B|||Doppler shift is reduced because the uplink and downlink shifts are in opposite directions|All these choices are correct|Signal position in the band is reversed|Upper sideband on the uplink becomes lower sideband on the downlink, and vice versa
E2A03|How is the signal inverted by an inverting linear transponder?|B|||The signal is passed through a non-linear filter|The signal is passed through a mixer and the difference rather than the sum is transmitted|The signal is reduced to I and Q components and the Q component is filtered out|The signal is detected and remodulated on the reverse sideband
E2A04|What is meant by the term mode? as applied to an amateur radio satellite?|B|||Whether the satellite is in a polar or equatorial orbit|The satellite's uplink and downlink frequency bands|Whether the satellite is in a low earth or geostationary orbit|The satellite's orientation with respect to the Earth
E2A05|What do the letters in a satellite's mode designator specify?|A|||The uplink and downlink frequency ranges|The location of the ground control station|The polarization of uplink and downlink signals|Power limits for uplink and downlink transmissions
E2A06|What are Keplerian elements?|B|||High-emission heater filaments used in magnetron tubes|Parameters that define the orbit of a satellite|Encrypting codes used for spread spectrum modulation|Phase reversing elements in a Yagi antenna
E2A07|Which of the following types of signals can be relayed through a linear transponder?|D|||PSK and packet|SSB and SSTV|FM and CW|All these choices are correct
E2A08|Why should effective radiated power to a satellite that uses a linear transponder be limited?|B|||To prevent creating errors in the satellite telemetry|To avoid reducing the downlink power to all other users|To avoid interfering with terrestrial QSOs|To prevent the satellite from emitting out-of-band signals
E2A09|What do the terms L band and S band specify regarding satellite communications?|C|||FM and Digital Store-and-Forward systems|The 2 meter and 70 centimeter bands|The 23 centimeter and 13 centimeter bands|Which sideband to use
E2A10|What type of satellite appears to stay in one position in the sky?|A|||Geostationary|Geomagnetic|LEO|HEO
E2A11|What type of antenna can be used to minimize the effects of spin modulation and Faraday rotation?|A|||A circularly polarized antenna|An isotropic antenna|A linearly polarized antenna|A log-periodic dipole array
E2A12|What is the purpose of digital store-and-forward functions on an amateur radio satellite?|A|||To store digital messages in the satellite for later download by other stations|To upload operational software for the transponder|To delay download of telemetry between satellites|To relay messages between satellites
E2A13|Which of the following techniques is normally used by low Earth orbiting digital satellites to relay messages around the world?|B|||Multi-satellite relaying|Store-and-forward|Node hopping|Digipeating
E2B01|How many times per second is a new frame transmitted in a fast-scan (NTSC) television system?|D|||90|120|60|30
E2B02|How many horizontal lines make up a fast-scan (NTSC) television frame?|D|||1080|30|60|525
E2B03|How is an interlaced scanning pattern generated in a fast-scan (NTSC) television system?|A|||By scanning odd numbered lines in one field and even numbered lines in the next|By scanning two fields simultaneously|By scanning each field from bottom to top|By scanning lines from left to right in one field and right to left in the next
E2B04|How is color information sent in analog SSTV?|D|||Color information is sent on a 2.8 kHz subcarrier|Color is sent in a color burst at the end of each line|Color is amplitude modulated on the frequency modulated intensity signal|Color lines are sent sequentially
E2B05|Which of the following describes the use of vestigial sideband in analog fast-scan TV transmissions?|A|||Vestigial sideband reduces bandwidth while allowing for simple video detector circuitry|Vestigial sideband provides high frequency emphasis to sharpen the picture|The vestigial sideband carries the audio information|The vestigial sideband contains chroma information
E2B06|What is vestigial sideband modulation?|C|||Spread spectrum modulation achieved by applying FM modulation following single sideband amplitude modulation|Narrow-band FM modulation achieved by filtering one sideband from the audio before frequency modulating the carrier|Amplitude modulation in which one complete sideband and a portion of the other are transmitted|A type of modulation in which one sideband is inverted
E2B07|What is the name of the signal component that carries color information in NTSC video?|D|||Luminance|Spectral intensity|Hue|Chroma
E2B08||A|||Transmitting on channels shared with cable TV|Using converted satellite TV dishes|Using USB and demodulating the signal with a computer sound card|Transmitting on the abandoned TV channel 2
E2B09|What hardware, other than a receiver with SSB capability and a suitable computer, is needed to decode SSTV using Digital Radio Mondiale (DRM)?|B|||A special notch filter to remove synchronization pulses|No other hardware is needed|A special front end limiter|A special IF converter
E2B10|What aspect of an analog slow-scan television signal encodes the brightness of the picture?|D|||Sync amplitude|Tone amplitude|Sync frequency|Tone frequency
E2B11|What is the function of the Vertical Interval Signaling (VIS) code sent as part of an SSTV transmission?|D|||To lock the color burst oscillator in color SSTV images|To provide vertical synchronization|To identify the call sign of the station transmitting|To identify the SSTV mode being used
E2B12|What signals SSTV receiving software to begin a new picture line?|A|||Specific tone frequencies|Elapsed time|Specific tone amplitudes|A two-tone signal
E2C01|What indicator is required to be used by U.S.-licensed operators when operating a station via remote control and the remote transmitter is located in the U.S.?|A|||No additional indicator is required|/ followed by the ARRL Section of the remote station|/ followed by the USPS two-letter abbreviation for the state in which the remote station is located|/R# where # is the district of the remote station
E2C02|Which of the following best describes the term self-spotting? in connection with HF contest operating?|B|||The acceptable practice of manually posting the call signs of stations on a spotting network|The often-prohibited practice of posting one's own call sign and frequency on a spotting network|A manual technique for rapidly zero beating or tuning to a station's frequency before calling that station|An automatic method for rapidly zero beating or tuning to a station's frequency before calling that station
E2C03|From which of the following bands is amateur radio contesting generally excluded?|A|||30 meters|33 centimeters|2 meters|6 meters
E2C04|Which of the following frequencies are sometimes used for amateur radio mesh networks?|B|||HF frequencies where digital communications are permitted|Frequencies shared with various unlicensed wireless data services|Cable TV channels 41 through 43|The 60 meter band channel centered on 5373 kHz
E2C05|What is the function of a DX QSL Manager?|C|||To relay calls to and from a DX station|To run a net to allow many stations to contact a rare DX station|To handle the receiving and sending of confirmation cards for a DX station|To allocate frequencies for DXpeditions
E2C06|During a VHF/UHF contest, in which band segment would you expect to find the highest level of SSB or CW activity?|A|||In the weak signal segment of the band, with most of the activity near the calling frequency|At the top of each band, usually in a segment reserved for contests|In the middle of the band, usually 25 kHz above the national calling frequency|In the middle of each band, usually on the national calling frequency
E2C07|What is the Cabrillo format?|C|||A method of exchanging information during a contest QSO|The most common set of contest rules|A standard for submission of electronic contest logs|The rules of order for meetings between contest sponsors
E2C08|Which of the following contacts may be confirmed through the U.S. QSL bureau system?|A|||Contacts between a U.S. station and a non-U.S. station|Special event contacts between stations in the U.S.|Contacts using tactical call signs|Repeater contacts between U.S. club members
E2C09|What type of equipment is commonly used to implement an amateur radio mesh network?|C|||A 2 meter VHF transceiver with a 1200 baud modem|A 440 MHz transceiver with a 9600 baud modem|A wireless router running custom firmware|An optical cable connection between the USB ports of 2 separate computers
E2C10|Why might a DX station state that they are listening on another frequency?|D|||Because the DX station may be transmitting on a frequency that is prohibited to some responding stations|To separate the calling stations from the DX station|To improve operating efficiency by reducing interference|All these choices are correct
E2C11|How should you generally identify your station when attempting to contact a DX station during a contest or in a pileup?|D|||Send only the last two letters of your call sign until you make contact|Send your full call sign and grid square|Send the call sign of the DX station three times, the words this is,then your call sign three times|Send your full call sign once or twice
E2C12|What technique do individual nodes use to form a mesh network?|A|||Discovery and link establishment protocols|Forward error correction and Viterbi codes|Custom code plugs for the local trunking systems|Acting as store-and-forward digipeaters
E2D01|Which of the following digital modes is designed for meteor scatter communications?|B|||WSPR|MSK144|APRS|Hellschreiber
E2D02|Which of the following is a good technique for making meteor scatter contacts?|D|||15-second timed transmission sequences with stations alternating based on location|Use of special digital modes|Short transmissions with rapidly repeated call signs and signal reports|All these choices are correct
E2D03|Which of the following digital modes is especially useful for EME communications?|A|||JT65|PACTOR III|MSK144|Olivia
E2D04|What technology is used to track, in real time, balloons carrying amateur radio transmitters?|D|||Ultrasonics|Doppler shift of beacon signals|Bandwidth compressed LORAN|APRS
E2D05|What is one advantage of the JT65 mode?|D|||Permits fast-scan TV transmissions over narrow bandwidth|Easily copied by ear if necessary|Uses only a 65 Hz bandwidth|The ability to decode signals which have a very low signal-to-noise ratio
E2D06|Which of the following describes a method of establishing EME contacts?|A|||Time synchronous transmissions alternately from each station|Storing and forwarding digital messages|High-speed CW identification to avoid fading|Judging optimum transmission times by monitoring beacons reflected from the moon
E2D07|What digital protocol is used by APRS?|C|||AMTOR|PACTOR|AX.25|802.11
E2D08|What type of packet frame is used to transmit APRS beacon data?|D|||Disconnect|Acknowledgement|Connect|Unnumbered Information
E2D09|What type of modulation is used for JT65 contacts?|D|||RTTY|PSK|IEEE 802.11|Multi-tone AFSK
E2D10|How can an APRS station be used to help support a public service communications activity?|A|||An APRS station with a Global Positioning System unit can automatically transmit information to show a mobile station's position during the event|An APRS station with an emergency medical technician can automatically transmit medical data to the nearest hospital|APRS stations with General Personnel Scanners can automatically relay the participant numbers and time as they pass the check points|All these choices are correct
E2D11|Which of the following data are used by the APRS network to communicate station location?|A|||Latitude and longitude|Radio direction finding spectrum analysis|Time and frequency|Polar coordinates
E2E01|Which of the following types of modulation is common for data emissions below 30 MHz?|D|||Pulse modulation|DTMF tones modulating an FM signal|Spread spectrum|FSK
E2E02|What do the letters FEC mean as they relate to digital operation?|C|||Final Error Correction|First Error Correction|Forward Error Correction|Fatal Error Correction
E2E03|How is the timing of FT4 contacts organized?|A|||Alternating transmissions at 7.5 second intervals|By exchanging ACK/NAK packets|Stations take turns on alternate days|It depends on the lunar phase
E2E04|What is indicated when one of the ellipses in an FSK crossed-ellipse display suddenly disappears?|B|||One of the signal filters is saturated|Selective fading has occurred|The mark and space signal have been inverted|The receiver has drifted 5 kHz from the desired receive frequency
E2E05|Which of these digital modes does not support keyboard-to-keyboard operation?|A|||PACTOR|RTTY|PSK31|MFSK
E2E06|What is the most common data rate used for HF packet?|A|||300 baud|110 baud|1200 baud|48 baud
E2E07|Which of the following is a possible reason that attempts to initiate contact with a digital station on a clear frequency are unsuccessful?|D|||Your transmit frequency is incorrect|Another station you are unable to hear is using the frequency|The protocol version you are using is not supported by the digital station|All these choices are correct
E2E08|Which of the following HF digital modes can be used to transfer binary files?|B|||AMTOR|PACTOR|Hellschreiber|RTTY
E2E09|Which of the following HF digital modes uses variable-length coding for bandwidth efficiency?|B|||PACTOR|PSK31|RTTY|MT63
E2E10|Which of these digital modes has the narrowest bandwidth?|D|||300-baud packet|170 Hz shift, 45-baud RTTY|MFSK16|PSK31
E2E11|What is the difference between direct FSK and audio FSK?|D|||Direct FSK can transmit faster baud rates|Only direct FSK can be decoded by computer|Direct FSK occupies less bandwidth|Direct FSK applies the data signal to the transmitter VFO, while AFSK transmits tones via phone
E2E12|How do ALE stations establish contact?|A|||ALE constantly scans a list of frequencies, activating the radio when the designated call sign is received|ALE radios monitor an internet site for the frequency they are being paged on|ALE radios send a constant tone code to establish a frequency for future use|ALE radios activate when they hear their signal echoed by back scatter
E2E13|Which of these digital modes has the fastest data throughput under clear communication conditions?|A|||300 baud packet|170 Hz shift, 45 baud RTTY|AMTOR|PSK31
E3A01|What is the approximate maximum separation measured along the surface of the Earth between two stations communicating by EME?|A|||12,000 miles, if the moon is visible by both stations|500 miles, if the moon is at perigee|5000 miles, if the moon is at perigee|2000 miles, if the moon is at apogee
