G1B08|When choosing a transmitting frequency, what should you do to comply with good amateur practice?|B||97.101(a)|Follow generally accepted band plans agreed to by the Amateur Radio community|All these choices are correct|Ensure that the frequency and mode selected are within your license class privileges|Monitor the frequency before transmitting
G1B09|On what HF frequencies are automatically controlled beacons permitted?|A||97.203(d)|28.20 MHz to 28.30 MHz|21.08 MHz to 21.09 MHz|On any frequency if power is less than 1 watt|On any frequency if transmissions are in Morse code
G1B10|What is the power limit for beacon stations?|B||97.203(c)|10 watts PEP output|100 watts PEP output|200 watts PEP output|20 watts PEP output
G1B11|Who or what determines “good engineering and good amateur practice,” as applied to the operation of an amateur station in all respects not covered by the Part 97 rules?|A||97.101(a)|The FCC|The control operator|The IEEE|The ITU
G1B12|When is it permissible to communicate with amateur stations in countries outside the areas administered by the Federal Communications Commission?|D||97.111(a)(1)|Only when the foreign country is a member of the International Amateur Radio Union|When the contact is with amateurs in any country as long as the communication is conducted in English|Only when the foreign country has a formal third-party agreement filed with the FCC|When the contact is with amateurs in any country except those whose administrations have notified the ITU that they object to such communications
G1C01|What is the maximum transmitting power an amateur station may use on 10.140 MHz?|B||97.313(c)(1)|2000 watts PEP output|200 watts PEP output|1000 watts PEP output|1500 watts PEP output
G1C02|What is the maximum transmitting power an amateur station may use on the 12-meter band?|B||97.313|200 watts PEP output|1500 watts PEP output|50 watts PEP output|An effective radiated power equivalent to 100 watts from a half-wave dipole
G1C03|What is the maximum bandwidth permitted by FCC rules for Amateur Radio stations transmitting on USB frequencies in the 60-meter band?|D||97.303(h)(1)|1.8 kHz|5.6 kHz|3 kHz|2.8 kHz
G1C04|Which of the following limitations apply to transmitter power on every amateur band?|B||97.313(a)|Power must be limited to 200 watts when using data transmissions|Only the minimum power necessary to carry out the desired communications should be used|Power should be limited as necessary to avoid interference to another radio service on the frequency|Effective radiated power cannot exceed 1500 watts
G1C05|What is the limit for transmitter power on the 28 MHz band for a General Class control operator?|C||97.313|100 watts PEP output|1000 watts PEP output|1500 watts PEP output|2000 watts PEP output
G1C06|What is the limit for transmitter power on the 1.8 MHz band?|A||97.313|1500 watts PEP output|1000 watts PEP output|1200 watts PEP output|200 watts PEP output
G1C07|What is the maximum symbol rate permitted for RTTY or data emission transmission on the 20-meter band?|B||97.305(c), 97.307(f)(3)|19.6 kilobaud|300 baud|1200 baud|56 kilobaud
G1C08|What is the maximum symbol rate permitted for RTTY or data emission transmitted at frequencies below 28 MHz?|A||97.307(f)(3)|300 baud|56 kilobaud|1200 baud|19.6 kilobaud
G1C09|What is the maximum symbol rate permitted for RTTY or data emission transmitted on the 1.25-meter and 70-centimeter bands?|A||97.305(c) and 97.307(f)(5)|56 kilobaud|19.6 kilobaud|300 baud|1200 baud
G1C10|What is the maximum symbol rate permitted for RTTY or data emission transmissions on the 10-meter band?|C||97.305(c) and 97.307(f)(4)|300 baud|19.6 kilobaud|1200 baud|56 kilobaud
G1C11|What is the maximum symbol rate permitted for RTTY or data emission transmissions on the 2-meter band?|A||97.305(c) and 97.307(f)(5)|19.6 kilobaud|56 kilobaud|1200 baud|300 baud
G1C12|Which of the following is required by the FCC rules when operating in the 60-meter band?|B||97.303(i)|You must keep a record of the date, time, frequency, power level, and stations worked|If you are using an antenna other than a dipole, you must keep a record of the gain of your antenna|You must keep a record of the manufacturer of your equipment and the antenna used|You must keep a record of all third-party traffic
G1C13|What must be done before using a new digital protocol on the air?|C||97.309(a)(4)|Type-certify equipment to FCC standards|Obtain an experimental license from the FCC|Publicly document the technical characteristics of the protocol|Submit a rule-making proposal to the FCC describing the codes and methods of the technique
G1C14|What is the maximum power limit on the 60-meter band?|D||97.313(i)|ERP of 100 watts PEP with respect to an isotropic antenna|10 watts RMS|1500 watts PEP|ERP of 100 watts PEP with respect to a dipole
G1C15|What measurement is specified by FCC rules that regulate maximum power output?|D||97.313|RMS|Average|Forward|PEP
G1D01|Who may receive partial credit for the elements represented by an expired Amateur Radio license?|D||97.501, 97.505(a)|Any person who previously held an amateur license issued by another country, but only if that country has a current reciprocal licensing agreement with the FCC|Only persons who once held an FCC issued Novice, Technician, or Technician Plus license|Anyone who held an FCC-issued Amateur Radio license that has been expired for not less than 5 years and not more than 15 years|Any person who can demonstrate that they once held an FCC-issued General, Advanced, or Amateur Extra class license that was not revoked by the FCC
G1D02|What license examinations may you administer when you are an accredited VE holding a General class operator license?|D||97.509(b)(3)(i)|General and Technician|General only|Amateur Extra, General, and Technician|Technician only
G1D03|On which of the following band segments may you operate if you are a Technician class operator and have a Certificate of Successful Completion of Examination (CSCE) for General class privileges?|D||97.9(b)|Only on the Technician band segments until your license arrives in the mail|On any General or Technician class band segment except 30 meters and 60 meters|Only the Technician band segments until your upgrade is posted in the FCC database|On any General or Technician class band segment
G1D04|Which of the following is a requirement for administering a Technician class license examination?|C||97.509(3)(i)(c)|At least two General class or higher VEs must be present, but only one need be Amateur Extra class|At least three VEs of Technician class or higher must observe the examination|At least three General class or higher VEs must observe the examination|At least two General class or higher VEs must be present
G1D05|Which of the following must a person have before they can be an administering VE for a Technician class license examination?|A||97.509(b)(3)(i)|An FCC General class or higher license and VEC accreditation|Notification to the FCC that you want to give an examination|Receipt of a Certificate of Successful Completion of Examination (CSCE) for General class|Possession of a properly obtained telegraphy license
G1D06|When must you add the special identifier "AG" after your call sign if you are a Technician class licensee and have a Certificate of Successful Completion of Examination (CSCE) for General class operator privileges, but the FCC has not yet posted your upgrade on its website?|A||97.119(f)(2)|Whenever you operate using General class frequency privileges|A special identifier is not required if your General class license application has been filed with the FCC|Whenever you operate using Technician frequency privileges|Whenever you operate on any amateur frequency
G1D07|Volunteer Examiners are accredited by what organization?|C||97.509(b)(1)|The Universal Licensing System|The Federal Communications Commission|A Volunteer Examiner Coordinator|The Wireless Telecommunications Bureau
G1D08|Which of the following criteria must be met for a non-U.S. citizen to be an accredited Volunteer Examiner?|A||97.509(b)(3)|The person must hold an FCC granted Amateur Radio license of General class or above|The person’s home citizenship must be in ITU region 2|None of these choices is correct; a non-U.S. citizen cannot be a Volunteer Examiner|The person must be a resident of the U.S. for a minimum of 5 years
G1D09|How long is a Certificate of Successful Completion of Examination (CSCE) valid for exam element credit?|D||97.9(b)|30 days|180 days|For as long as your current license is valid|365 days
G1D10|What is the minimum age that one must be to qualify as an accredited Volunteer Examiner?|C||97.509(b)(2)|12 years|There is no age limit|18 years|21 years
G1D11|What is required to obtain a new General Class license after a previously-held license has expired and the two-year grace period has passed?|B||97.505|There are no requirements other than being able to show a copy of the expired license|The applicant must pass the current Element 2 exam|They must have a letter from the FCC showing they once held an amateur or commercial license|The applicant must be able to produce a copy of a page from a call book published in the U.S. showing his or her name and address
G1E01|Which of the following would disqualify a third party from participating in stating a message over an amateur station?|B||97.115(b)(2)|The third party is speaking in a language other than English|The third party’s amateur license has been revoked and not reinstated|The third party is a licensed amateur|The third party is not a U.S. citizen
G1E02|When may a 10-meter repeater retransmit the 2-meter signal from a station that has a Technician class control operator?|D||97.205(b)|Under no circumstances|Only if the station on 10-meters is operating under a Special Temporary Authorization allowing such retransmission|Only during an FCC-declared general state of communications emergency|Only if the 10-meter repeater control operator holds at least a General class license
G1E03|What is required to conduct communications with a digital station operating under automatic control outside the automatic control band segments?|A||97.221|The station initiating the contact must be under local or remote control|The interrogating transmission must be made by another automatically controlled station|The control operator of the interrogating station must hold an Amateur Extra Class license|No third-party traffic may be transmitted
G1E04|Which of the following conditions require a licensed Amateur Radio operator to take specific steps to avoid harmful interference to other users or facilities?|D||97.13(b), 97.303, 97.311(b)|When operating within one mile of an FCC Monitoring Station|When using a band where the Amateur Service is secondary|When a station is transmitting spread spectrum emissions|All these choices are correct
G1E05|What types of messages for a third party in another country may be transmitted by an amateur station?|C||97.115(a)(2), 97.117|Only messages for other licensed amateurs|Any message, as long as the amateur operator is not paid|Only messages relating to Amateur Radio or remarks of a personal character, or messages relating to emergencies or disaster relief|Any messages, as long as the text of the message is recorded in the station log
G1E06|The frequency allocations of which ITU region apply to radio amateurs operating in North and South America?|A||97.301, ITU Radio Regulations|Region 2|Region 4|Region 3|Region 1
G1E07|In what part of the 13-centimeter band may an amateur station communicate with non-licensed Wi-Fi stations?|C||97.111|Anywhere in the band|Channels 1 through 4|No part|Channels 42 through 45
G1E08|What is the maximum PEP output allowed for spread spectrum transmissions?|D||97.313(j)|100 milliwatts|1500 watts|100 watts|10 watts
G1E09|Under what circumstances are messages that are sent via digital modes exempt from Part 97 third-party rules that apply to other modes of communication?|C||97.115|When messages are encrypted|When messages are not encrypted|Under no circumstances|When under automatic control
G1E10|Why should an amateur operator normally avoid transmitting on 14.100, 18.110, 21.150, 24. 930 and 28.200 MHz?|C||97.101|A system of automatic digital stations operates on those frequencies|These frequencies are set aside for bulletins from the FCC|A system of propagation beacon stations operates on those frequencies|These frequencies are set aside for emergency operations
G1E11|On what bands may automatically controlled stations transmitting RTTY or data emissions communicate with other automatically controlled digital station?|A||97.221, 97.305|Anywhere in the 6-meter or shorter wavelength bands, and in limited segments of some of the HF bands|On any band segment where digital operation is permitted|Anywhere in the non-phone segments of the 10-meter or shorter wavelength bands|Only in the non-phone Extra Class segments of the bands
G2A01|Which sideband is most commonly used for voice communications on frequencies of 14 MHz or higher?|B|||Lower sideband|Upper sideband|Double sideband|Vestigial sideband
G2A02|Which of the following modes is most commonly used for voice communications on the 160-meter, 75-meter, and 40-meter bands?|A|||Lower sideband|Vestigial sideband|Upper sideband|Double sideband
G2A03|Which of the following is most commonly used for SSB voice communications in the VHF and UHF bands?|B|||Vestigial sideband|Upper sideband|Double sideband|Lower sideband
G2A04|Which mode is most commonly used for voice communications on the 17-meter and 12-meter bands?|C|||Double sideband|Vestigial sideband|Upper sideband|Lower sideband
G2A05|Which mode of voice communication is most commonly used on the HF amateur bands?|C|||Phase modulation|Frequency modulation|Single sideband|Double sideband
G2A06|Which of the following is an advantage when using single sideband, as compared to other analog voice modes on the HF amateur bands?|C|||Ease of tuning on receive and immunity to impulse noise|Less subject to interference from atmospheric static crashes|Less bandwidth used and greater power efficiency|Very high fidelity voice modulation
G2A07|Which of the following statements is true of the single sideband voice mode?|A|||Only one sideband is transmitted; the other sideband and carrier are suppressed|SSB is the only voice mode that is authorized on the 20-meter, 15-meter, and 10-meter amateur bands|SSB is the only voice mode that is authorized on the 160-meter, 75-meter, and 40-meter amateur bands|Only one sideband and the carrier are transmitted; the other sideband is suppressed
G2A08|What is the recommended way to break in to a phone contact?|C|||Say “Breaker Breaker”|Say “QRZ” several times, followed by your call sign|Say your call sign once|Say “CQ” followed by the call sign of either station
G2A09|Why do most amateur stations use lower sideband on the 160-meter, 75-meter, and 40-meter bands?|A|||It is good amateur practice|Because it is fully compatible with an AM detector|Lower sideband is the only sideband legal on these frequency bands|Lower sideband is more efficient than upper sideband at these frequencies
G2A10|Which of the following statements is true of voice VOX operation versus PTT operation?|C|||It occupies less bandwidth|The received signal is more natural sounding|It allows “hands free” operation|It provides more power output
G2A11|Generally, who should respond to a station in the contiguous 48 states who calls “CQ DX”?|D|||Only stations in Germany|Only contest stations|Any caller is welcome to respond|Any stations outside the lower 48 states
G2A12|What control is typically adjusted for proper ALC setting on an amateur single sideband transceiver?|D|||Attenuator level|Antenna inductance or capacitance|The RF clipping level|Transmit audio or microphone gain
G2B01|Which of the following is true concerning access to frequencies?|D||97.101(b), (c)|Nets always have priority|Contest operations must always yield to non-contest use of frequencies|QSOs in progress always have priority|Except during emergencies, no amateur station has priority access to any frequency
G2B02|What is the first thing you should do if you are communicating with another amateur station and hear a station in distress break in?|A|||Acknowledge the station in distress and determine what assistance may be needed|Immediately cease all transmissions|Change to a different frequency|Continue your communication because you were on the frequency first
G2B03|What is good amateur practice if propagation changes during a contact and you notice interference from other stations on the frequency?|D|||Increase power to overcome interference|Report the interference to your local Amateur Auxiliary Coordinator|Tell the interfering stations to change frequency|Attempt to resolve the interference problem with the other stations in a mutually acceptable manner
G2B04|When selecting a CW transmitting frequency, what minimum separation should be used to minimize interference to stations on adjacent frequencies?|B|||3 to 6 kHz|150 to 500 Hz|1 to 3 kHz|5 to 50 Hz
G2B05|When selecting an SSB transmitting frequency, what minimum separation should be used to minimize interference to stations on adjacent frequencies?|A|||Approximately 3 kHz|5 to 50 Hz|Approximately 6 kHz|150 to 500 Hz
G2B06|What is a practical way to avoid harmful interference on an apparently clear frequency before calling CQ on CW or phone?|C|||Send the letter “V” in Morse code several times and listen for a response, or say “test” several times and listen for a response|Listen for 2 minutes before calling CQ|Send “QRL?” on CW, followed by your call sign; or, if using phone, ask if the frequency is in use, followed by your call sign|Send “QSY” on CW or if using phone, announce “the frequency is in use,” then give your call sign and listen for a response
G2B07|Which of the following complies with good amateur practice when choosing a frequency on which to initiate a call?|D|||Check to see if the channel is assigned to another station|Identify your station by transmitting your call sign at least 3 times|All these choices are correct|Follow the voluntary band plan for the operating mode you intend to use
G2B08|What is the voluntary band plan restriction for U.S. stations transmitting within the 48 contiguous states in the 50.1 to 50.125 MHz band segment?|C|||Only digital contacts|Only contacts with other stations within the 48 contiguous states|Only contacts with stations not within the 48 contiguous states|Only SSTV contacts
G2B09|Who may be the control operator of an amateur station transmitting in RACES to assist relief operations during a disaster?|D||97.407(a)|Only a RACES net control operator|A person holding an FCC-issued amateur operator license or an appropriate government official|Any control operator when normal communication systems are operational|Only a person holding an FCC-issued amateur operator license
G2B10|When is an amateur station allowed to use any means at its disposal to assist another station in distress?|B||97.405(b)|At any time when transmitting in an organized net|At any time during an actual emergency|Only when transmitting in RACES|Only on authorized HF frequencies
G2B11|What frequency should be used to send a distress call?|B||97.405|Only frequencies that are within your operating privileges|Whichever frequency has the best chance of communicating the distress message|Only frequencies authorized for RACES or ARES stations|Only frequencies used by police, fire, or emergency medical services
G2C01|Which of the following describes full break-in telegraphy (QSK)?|C|||An operator must activate a manual send/receive switch before and after every transmission|Automatic keyers, instead of hand keys, are used to send Morse code|Transmitting stations can receive between code characters and elements|Breaking stations send the Morse code prosign “BK”
G2C02|What should you do if a CW station sends “QRS?”|D|||Increase your power|Repeat everything twice|Change frequency|Send slower
G2C03|What does it mean when a CW operator sends “KN” at the end of a transmission?|D|||Closing station now|Listening for novice stations|Operating full break-in|Listening only for a specific station or stations
G2C04|What does the Q signal “QRL?” mean?|A|||“Are you busy?” or “Is this frequency in use?”|“Will you keep the frequency clear?”|“Are you operating full break-in?” or “Can you operate full break-in?”|“Are you listening only for a specific station?”
G2C05|What is the best speed to use when answering a CQ in Morse code?|A|||The fastest speed at which you are comfortable copying, but no faster than the CQ|At the standard calling speed of 10 wpm|At the standard calling speed of 5 wpm|The fastest speed at which you are comfortable copying, but no slower than the CQ
G2C06|What does the term “zero beat” mean in CW operation?|B|||Sending without error|Matching the transmit frequency to the frequency of a received signal|Matching the speed of the transmitting station|Operating split to avoid interference on frequency
G2C07|When sending CW, what does a “C” mean when added to the RST report?|C|||Key clicks|100 percent copy|Chirpy or unstable signal|Report was read from an S meter rather than estimated
G2C08|What prosign is sent to indicate the end of a formal message when using CW?|C|||SK|KN|AR|BK
G2C09|What does the Q signal “QSL” mean?|D|||Send slower|We have already confirmed by card|We have worked before|I acknowledge receipt
G2C10|What does the Q signal “QRN” mean?|B|||Zero beat my signal|I am troubled by static|Stop sending|Send more slowly
G2C11|What does the Q signal “QRV” mean?|C|||I am quitting for the day|There is interference on the frequency|I am ready to receive messages|You are sending too fast
G2D01|What is the Volunteer Monitoring Program?|A|||Amateur volunteers who are formally enlisted to monitor the airwaves for rules violations|Amateur volunteers who conduct frequency coordination for amateur VHF repeaters|Amateur volunteers who use their station equipment to help civil defense organizations in times of emergency|Amateur volunteers who conduct amateur licensing examinations
G2D02|Which of the following are objectives of the Volunteer Monitoring Program?|B|||To conduct efficient and orderly amateur licensing examinations|To encourage amateur radio operators to self-regulate and comply with the rules|To coordinate repeaters for efficient and orderly spectrum usage|To provide emergency and public safety communications
G2D03|What skills learned during hidden transmitter hunts are of help to the Volunteer Monitoring Program?|D|||Hunters have an opportunity to transmit on non-amateur frequencies|Identification of different call signs|Identification of out-of-band operation|Direction finding used to locate stations violating FCC rules
G2D04|Which of the following describes an azimuthal projection map?|A|||A map that shows true bearings and distances from a particular location|A map that shows accurate land masses|A map that shows the angle at which an amateur satellite crosses the equator|A map that shows the number of degrees longitude that an amateur satellite appears to move westward at the equator with each orbit
G2D05|Which of the following is a good way to indicate on a clear frequency in the HF phone bands that you are looking for a contact with any station?|C|||Sign your call sign once, followed by the words “listening for a call” -- if no answer, change frequency and repeat|Transmit an unmodulated carried for approximately 10 seconds, followed by “this is” and your call sign, and pause to listen -- repeat as necessary|Repeat “CQ” a few times, followed by “this is,” then your call sign a few times, then pause to listen, repeat as necessary|Say “QTC” followed by “this is” and your call sign -- if no answer, change frequency and repeat
G2D06|How is a directional antenna pointed when making a “long-path” contact with another station?|C|||Toward the rising sun|Along the grayline|180 degrees from the station’s short-path heading|Toward the north
G2D07|Which of the following are examples of the NATO Phonetic Alphabet?|A|||Alpha, Bravo, Charlie, Delta|America, Boston, Canada, Denmark|Adam, Boy, Charles, David|Able, Baker, Charlie, Dog
G2D08|What is a reason why many amateurs keep a station log?|C|||The log provides evidence of operation needed to renew a license without retest|The ITU requires a log of all international contacts|To help with a reply if the FCC requests information|The ITU requires a log of all international third-party traffic
G2D09|Which of the following is required when participating in a contest on HF frequencies?|B|||Send a QSL card to the stations worked, or QSL via Logbook of The World|Identify your station per normal FCC regulations|Submit a log to the contest sponsor|All these choices are correct
G2D10|What is QRP operation?|A|||Low-power transmit operation|Remote piloted model control|Traffic relay procedure net operation|Transmission using Quick Response Protocol
G2D11|Which of the following is typical of the lower HF frequencies during the summer?|B|||Poor propagation at any time of day|High levels of atmospheric noise or “static”|Heavy distortion on signals due to photon absorption|World-wide propagation during the daylight hours
G2E01|Which mode is normally used when sending RTTY signals via AFSK with an SSB transmitter?|D|||USB|DSB|CW|LSB
G2E02|How can a PACTOR modem or controller be used to determine if the channel is in use by other PACTOR stations?|A|||Put the modem or controller in a mode which allows monitoring communications without a connection|Transmit UI packets several times and wait to see if there is a response from another PACTOR station|Send the message, ”Is this frequency in use?”|Unplug the data connector temporarily and see if the channel-busy indication is turned off
G2E03|What symptoms may result from other signals interfering with a PACTOR or WINMOR transmission?|C|||Failure to establish a connection between stations|Frequent retries or timeouts|All these choices are correct|Long pauses in message transmission
G2E04|What segment of the 20-meter band is most often used for digital transmissions (avoiding the DX propagation beacons)?|B|||14.000 - 14.050 MHz|14.070 - 14.112 MHz|14.275 - 14.350 MHz|14.150 - 14.225 MHz
G2E05|What is the standard sideband used to generate a JT65, JT9, or FT8 digital signal when using AFSK in any amateur band?|B|||LSB|USB|DSB|SSB
G2E06|What is the most common frequency shift for RTTY emissions in the amateur HF bands?|B|||850 Hz|170 Hz|85 Hz|425 Hz
G2E07|What segment of the 80-meter band is most commonly used for digital transmissions?|A|||3570 – 3600 kHz|3775 – 3825 kHz|3500 – 3525 kHz|3700 – 3750 kHz
G2E08|In what segment of the 20-meter band are most PSK31 operations commonly found?|A|||Below the RTTY segment, near 14.070 MHz|In the middle of the CW segment, near 14.100 MHz|At the bottom of the slow-scan TV segment, near 14.230 MHz|At the top of the SSB phone segment, near 14.325 MHz
G2E09|How do you join a contact between two stations using the PACTOR protocol?|D|||Send broadcast packets containing your call sign while in MONITOR mode|Transmit a steady carrier until the PACTOR protocol times out and disconnects|Send a NAK response continuously so that the sending station must stand by|Joining an existing contact is not possible, PACTOR connections are limited to two stations
G2E10|Which of the following is a way to establish contact with a digital messaging system gateway station?|A|||Transmit a connect message on the station’s published frequency|Send an email to the system control operator|Respond when the station broadcasts its SSID|Send QRL in Morse code
G2E11|Which of the following is characteristic of the FT8 mode of the WSJT-X family?|C|||Each transmission takes exactly 60 seconds|It is limited to use on VHF|Typical exchanges are limited to call signs, grid locators, and signal reports|It is a keyboard-to-keyboard chat mode
G2E12|Which of the following connectors would be a good choice for a serial data port?|C|||Type SMA|Type N|DE-9|PL-259
G2E13|Which communication system sometimes uses the internet to transfer messages?|B|||ARES|Winlink|RTTY|SKYWARN
G2E14|What could be wrong if you cannot decode an RTTY or other FSK signal even though it is apparently tuned in properly?|A|||All these choices are correct|You may be listening on the wrong sideband|You may have selected the wrong baud rate|The mark and space frequencies may be reversed
G2E15|Which of the following is a requirement when using the FT8 digital mode?|D|||Receiver attenuator set to -12 dB|A special hardware modem|A vertically polarized antenna|Computer time accurate within approximately 1 second
G3A01|What is the significance of the sunspot number with regard to HF propagation?|C|||A zero sunspot number indicates undisturbed conditions|Lower sunspot numbers generally indicate greater probability of sporadic E propagation|Higher sunspot numbers generally indicate a greater probability of good propagation at higher frequencies|A zero sunspot number indicates that radio propagation is not possible on any band
G3A02|What effect does a Sudden Ionospheric Disturbance have on the daytime ionospheric propagation of HF radio waves?|C|||It disrupts communications via satellite more than direct communications|It enhances propagation on all HF frequencies|It disrupts signals on lower frequencies more than those on higher frequencies|None, because only areas on the night side of the Earth are affected
G3A03|Approximately how long does it take the increased ultraviolet and X-ray radiation from solar flares to affect radio propagation on Earth?|D|||1 to 2 hours|28 days|20 to 40 hours|8 minutes
G3A04|Which of the following are least reliable for long-distance communications during periods of low solar activity?|D|||80 meters and 160 meters|60 meters and 40 meters|30 meters and 20 meters|15 meters, 12 meters, and 10 meters
G3A05|What is the solar flux index?|C|||Another name for the American sunspot number|A count of sunspots that is adjusted for solar emissions|A measure of solar radiation at 10.7 centimeters wavelength|A measure of the highest frequency that is useful for ionospheric propagation between two points on Earth
G3A06|What is a geomagnetic storm?|D|||A sudden drop in the solar flux index|Ripples in the ionosphere|A thunderstorm that affects radio propagation|A temporary disturbance in Earth’s magnetosphere
G3A07|At what point in the solar cycle does the 20-meter band usually support worldwide propagation during daylight hours?|A|||At any point in the solar cycle|Only at the maximum point of the solar cycle|At the summer solstice|Only at the minimum point of the solar cycle
G3A08|Which of the following effects can a geomagnetic storm have on radio propagation?|A|||Degraded high-latitude HF propagation|Degraded ground wave propagation|Improved high-latitude HF propagation|Improved ground wave propagation
G3A09|What benefit can high geomagnetic activity have on radio communications?|C|||Reduced long delayed echoes|Higher signal strength for HF signals passing through the polar regions|Auroras that can reflect VHF signals|Improved HF long path propagation
G3A10|What causes HF propagation conditions to vary periodically in a roughly 28-day cycle?|A|||The sun’s rotation on its axis|The position of the moon in its orbit|Cyclic variation in Earth’s radiation belts|Long term oscillations in the upper atmosphere
G3A11|How long does it take charged particles from coronal mass ejections to affect radio propagation on Earth?|D|||28 days|14 days|4 to 8 minutes|20 to 40 hours
G3A12|What does the K-index indicate?|B|||The solar radio flux at Boulder, Colorado|The short-term stability of Earth’s magnetic field|The relative position of sunspots on the surface of the sun|The stability of the sun’s magnetic field
G3A13|What does the A-index indicate?|C|||The solar radio flux at Boulder, Colorado|The relative position of sunspots on the surface of the sun|The long-term stability of Earth’s geomagnetic field|The amount of polarization of the sun’s electric field
G3A14|How are radio communications usually affected by the charged particles that reach Earth from solar coronal holes?|C|||HF communications are improved|VHF/UHF ducting is improved|HF communications are disturbed|VHF/UHF ducting is disturbed
